provider_id,hospital_name,street,city,state,zip_code,lat,lng,type,ownership,emergency_services,observed,days,sir,footnotes
271339,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,"1010 SOUTH 7650 EAST, POST OFFICE BOX 9",CROW AGENCY,MT,59022,45.579985701000055,-107.44787256099994,Critical Access Hospitals,Government - Federal,true,NA,NA,NA,5
271340,MARCUS DALY MEMORIAL HOSPITAL - CAH,1200 WESTWOOD DR,HAMILTON,MT,59840,46.247147003000066,-114.17216150699994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
271341,TRINITY HOSPITAL,315 KNAPP ST,WOLF POINT,MT,59201,48.10103708400004,-105.64166021599999,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
271342,DANIELS MEMORIAL HOSPITAL,105 5TH AVE E,SCOBEY,MT,59263,48.78863245000008,-105.41829499499994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
271343,PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVE E,POLSON,MT,59860,47.683342405000076,-114.16319398799999,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
271344,SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,MT,59270,47.71551602100004,-104.17412254799996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
271345,CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,MT,59457,47.05879933400007,-109.44227050399996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
271346,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD ST W,ROUNDUP,MT,59072,46.453355016000046,-108.54624937499995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
271347,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,MT,59301,46.397329709000076,-105.82765531799998,Critical Access Hospitals,Voluntary non-profit - Church,true,0,67,NA,13
280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,40.79619952200005,-96.65363390699997,Acute Care Hospitals,Voluntary non-profit - Private,true,4,7299,0.361,
280009,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68848,40.69922959100006,-99.07480792799998,Acute Care Hospitals,Voluntary non-profit - Church,true,0,2164,0.000,
280013,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,41.24912914200007,-95.93081843299996,Acute Care Hospitals,Voluntary non-profit - Private,true,26,13213,0.883,
280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,40.80877091700006,-96.62517715499996,Acute Care Hospitals,Voluntary non-profit - Private,true,4,3096,0.795,
280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,40.924279256000034,-98.37053020999997,Acute Care Hospitals,Voluntary non-profit - Church,true,0,1067,0.000,
280030,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,601 NORTH 30TH ST,OMAHA,NE,68131,41.26578086400008,-95.95649419099999,Acute Care Hospitals,Voluntary non-profit - Other,true,4,5478,0.350,
280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,40.57634991300006,-98.38756453599996,Acute Care Hospitals,Voluntary non-profit - Other,true,0,434,NA,13
280040,THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,41.259642659000065,-96.04160057299998,Acute Care Hospitals,Voluntary non-profit - Private,true,2,4647,0.203,
280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,41.237878360000025,-96.03204009099994,Acute Care Hospitals,Voluntary non-profit - Private,true,3,3207,0.414,
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,41.88671002700005,-103.66578577699994,Acute Care Hospitals,Voluntary non-profit - Private,true,2,1324,0.795,
280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,41.120794782000075,-100.77149371299998,Acute Care Hospitals,Voluntary non-profit - Private,true,1,621,NA,13
280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,41.45149866200006,-96.49186844299999,Acute Care Hospitals,Government - Local,true,0,382,NA,13
280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,41.32149231100004,-96.02375726199995,Acute Care Hospitals,Voluntary non-profit - Private,true,2,1598,0.596,
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,41.132548247000045,-96.04286033899996,Acute Care Hospitals,Voluntary non-profit - Church,true,0,579,0.000,
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,41.453314600000056,-97.38394047299994,Acute Care Hospitals,Voluntary non-profit - Other,true,0,187,NA,13
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,42.032578321000074,-97.45260076699998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,878,0.000,
280127,LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,68506,40.795070286000055,-96.62501468299996,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,40.73574851400008,-96.59476267699995,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,41.23206740300003,-96.13538594199997,Acute Care Hospitals,Physician,true,NA,NA,NA,12
280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,41.238929265000024,-96.17973405899994,Acute Care Hospitals,Voluntary non-profit - Church,true,1,1141,0.417,
280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,41.257973003000075,-96.03650633499996,Acute Care Hospitals,Physician,false,NA,NA,NA,12
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,41.136412482000026,-95.94598011499994,Acute Care Hospitals,Proprietary,true,0,561,NA,13
280133,"NEBRASKA SPINE HOSPITAL, LLC","6901 NORTH 72ND STREET, SUITE 20300",OMAHA,NE,68122,41.32149231100004,-96.02375726199995,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,40.71385761800008,-99.11149584599997,Acute Care Hospitals,Proprietary,false,NA,NA,NA,5
281300,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,NE,68920,40.10181740500008,-99.36206927699999,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,5
281301,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,NE,68361,40.52443871000003,-97.60020865199999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,"P O BOX 433, 600 I ST",PAWNEE CITY,NE,68420,40.104407028000026,-96.15765813599995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281303,NIOBRARA VALLEY HOSPITAL,"P O BOX 118, 401 SOUTH 5TH STREET",LYNCH,NE,68746,42.857076637000034,-98.44252707299995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281304,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,NE,68370,40.160187431000054,-97.59469688499996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281305,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,NE,69145,41.232501813000056,-103.66715388399996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,68959,40.49574482000003,-98.94329422299995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281307,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,68066,41.19155976400003,-96.63400870499999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281308,HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,NE,68371,40.78268539900006,-97.80794742799998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281309,COMMUNITY MEMORIAL HOSPITAL,"P O BOX N, 1579 MIDLAND ST",SYRACUSE,NE,68446,40.65944672000006,-96.18035644399998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,69154,41.41228612400005,-102.34759411899995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,"P O BOX 315, 1406 Q ST",FRANKLIN,NE,68939,40.101608844000054,-98.95093616599996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281312,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 606/706 EWING AVE",GENOA,NE,68640,41.45266658000003,-97.72798657299995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281313,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,69138,40.938130983000065,-100.15380729899994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,"P O BOX 428, 531 BEEBE ST",OSCEOLA,NE,68651,41.198488103000045,-97.56030846599998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281315,BRODSTONE MEMORIAL HOSP,"P O BOX 187, 520 EAST 10TH ST",SUPERIOR,NE,68978,40.03132838000005,-98.06839602899998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,NE,68970,40.09246695300004,-98.52196680799995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,41.67036873500007,-103.11268671399995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281319,JEFFERSON COMMUNITY HEALTH CENTER,"P O BOX 277, 2200 H ST",FAIRBURY,NE,68352,40.146597031000056,-97.18863669599995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,40.87048336600003,-98.00942791999995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281321,OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,68045,41.834498550000035,-96.46083718699998,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,5
281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,41.84325228500006,-96.70671331399996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281323,CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,NE,68661,41.454629656000066,-97.05981232999994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
281324,NEMAHA COUNTY HOSPITAL,2022  13TH ST,AUBURN,NE,68305,40.391744833000075,-95.85238322099997,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,42.54490739900007,-99.85055276999998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281326,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,42.138078162000056,-98.02461575399997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281327,COZAD COMMUNITY HOSPITAL,"P O BOX 108, 300 EAST 12TH ST",COZAD,NE,69130,40.862666973000046,-99.97709611499994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281328,LITZENBERG MEMORIAL COUNTY HOSPITAL,1715  26TH ST,CENTRAL CITY,NE,68826,41.10659724100003,-98.00214006899995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281329,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,42.46011327300005,-98.65107204499998,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,12
281330,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,40.65367263200005,-97.28212067299995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281331,AVERA CREIGHTON HOSPITAL,"P O BOX 186, 1503 MAIN ST",CREIGHTON,NE,68729,42.46659968300003,-97.89814567899998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281332,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,NE,68632,41.24686010200003,-97.12298998199998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,42.57575339200008,-99.53703945199999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,41.69914570700007,-98.01347950499996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281335,CALLAWAY DISTRICT HOSPITAL,"P O BOX 100, 211 E KIMBALL ST",CALLAWAY,NE,68825,41.29085857500007,-99.92050676399998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281336,YORK GENERAL HOSPITAL,2222 LINCOLN AVE,YORK,NE,68467,40.88246243900005,-97.59298104299995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281338,HOWARD COUNTY MEDICAL CENTER,"P O BOX 406, 1113 SHERMAN ST",ST PAUL,NE,68873,41.22215969300004,-98.45641805499997,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,5
281339,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,40.90960209900004,-97.09186939699998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281340,DUNDY COUNTY HOSPITAL,"P O BOX 626, 1313 NORTH CHEYENNE ST",BENKELMAN,NE,69021,40.09748977900006,-101.53135672299999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281341,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,69337,42.82334677800003,-103.01323236599995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281342,CHI HEALTH ST MARY'S,1301 GRUNDMAN BLVD,NEBRASKA CITY,NE,68410,40.65858505700004,-95.86028524299996,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,12
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,42.52853580900006,-98.98263150499997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281344,CHERRY COUNTY HOSPITAL,"P O BOX 410, 510 NORTH GREEN ST",VALENTINE,NE,69201,42.87048966900005,-100.55677633399995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281345,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,42.24124301400008,-97.00807390599994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281346,CHI HEALTH PLAINVIEW,"P O BOX 489, 704 NORTH THIRD ST",PLAINVIEW,NE,68769,42.35253894400006,-97.78918597599994,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,12
281347,OSMOND GENERAL HOSPITAL,"P O BOX 429, 402 NORTH MAPLE ST",OSMOND,NE,68765,42.34931929500004,-97.58216818899996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,40.28307799900006,-100.16356637099994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281349,PENDER COMMUNITY HOSPITAL,"P O BOX 100, 100 HOSPITAL DRIVE",PENDER,NE,68047,42.10471721000005,-96.73232856299995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,40.37920670500006,-96.19724795899998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281351,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,69033,40.53769966600004,-101.67485921899998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281352,"COMMUNITY MEDICAL CENTER, INC","P O BOX 399, 3307 BARADA ST",FALLS CITY,NE,68355,40.07157616600006,-95.59576636899999,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,41.603187579000064,-98.94283565199999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,68333,40.625056002000065,-96.94841872199999,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,41.15100012600004,-101.72039492799996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,69140,40.84800988400008,-101.72693371599996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281357,SIDNEY REGIONAL MEDICAL CENTER,645 OSAGE ST,SIDNEY,NE,69162,41.138970036000046,-102.97244697199994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,42.81187044700005,-102.20026592499994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281359,MEMORIAL COMMUNITY HOSPITAL,810 NORTH 22ND ST,BLAIR,NE,68008,41.55146667300005,-96.14559310799996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
281360,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,NE,69301,42.11743938600006,-102.87682678099998,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
281361,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,NE,68850,40.78524766500004,-99.74165764699995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,40.447581539000055,-99.38202822299996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281363,COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",MCCOOK,NE,69001,40.20412924900006,-100.62846892499994,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,5
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,NE,68310,40.26482897600005,-96.74212654999997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,41.40905498800004,-99.63160059499995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
283301,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,68114,41.259688967000045,-96.04023840599996,Childrens,Voluntary non-profit - Private,true,NA,NA,NA,5
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,39.52420715000005,-119.79541890599995,Acute Care Hospitals,Voluntary non-profit - Other,true,5,19488,0.120,
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,36.131860679000056,-115.13686566999996,Acute Care Hospitals,Proprietary,true,19,27505,0.324,
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,36.19578351300004,-115.12347845999994,Acute Care Hospitals,Proprietary,true,6,3082,1.298,
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,39.474907924000036,-118.76732887299994,Acute Care Hospitals,Voluntary non-profit - Private,true,0,77,NA,13
290007,UMC OF SOUTHERN NEVADA,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,36.15897781000007,-115.16748017199996,Acute Care Hospitals,Government - Local,true,43,15942,0.987,
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,40.822500355000045,-115.72908436599994,Acute Care Hospitals,Proprietary,true,0,50,NA,13
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,39.531647433000046,-119.81823523899999,Acute Care Hospitals,Voluntary non-profit - Private,true,4,4979,0.502,
290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,102 E LAKE MEAD DR,HENDERSON,NV,89015,36.038674496000056,-114.98349696099996,Acute Care Hospitals,Voluntary non-profit - Church,true,1,2540,0.262,
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,39.20365876100004,-119.78570250099995,Acute Care Hospitals,Voluntary non-profit - Private,true,2,2606,0.512,
290020,NYE REGIONAL MEDICAL CENTER,825 ERIE MAIN ST (AKA SOUTH MAIN),TONOPAH,NV,89049,38.296319889000074,-116.26965882899998,Acute Care Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,5
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,36.163809997000044,-115.16546299999999,Acute Care Hospitals,Proprietary,true,24,11221,1.024,
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,36.114562625000076,-115.12402925099997,Acute Care Hospitals,Proprietary,true,0,6356,0.000,
290032,NORTHERN NEVADA MEDICAL CENTER,2375 PRATER WAY,SPARKS,NV,89434,39.54248348100003,-119.69863422999998,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,36.21686406900005,-115.25126816099998,Acute Care Hospitals,Proprietary,true,10,10601,0.517,
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,36.17946605000003,-115.31612269499999,Acute Care Hospitals,Proprietary,true,10,9146,0.652,
290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,36.00665719400007,-115.11476259999995,Acute Care Hospitals,Proprietary,true,7,10968,0.379,
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,36.09136143000006,-115.24289518599994,Acute Care Hospitals,Proprietary,true,2,6714,0.177,
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,36.070267759000046,-115.29618015399996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,2800,0.238,
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,39.43581100200004,-119.75842259399997,Acute Care Hospitals,Voluntary non-profit - Private,true,0,645,NA,13
290051,SIERRA SURGERY HOSPITAL,1400 MEDICAL PKWY,CARSON CITY,NV,89703,39.19992326600004,-119.78507373399998,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,36.05555773000003,-115.27345946099996,Acute Care Hospitals,Voluntary non-profit - Church,true,1,3020,0.221,
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,36.28602151700005,-115.28780071199998,Acute Care Hospitals,Proprietary,true,0,2286,0.000,
291300,MOUNT GRANT GENERAL HOSPITAL,FIRST AND A STREETS,HAWTHORNE,NV,89415,38.51817300600004,-118.62839916599995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
291301,INCLINE VILLAGE HEALTH CENTER,880 ALDER STREET,INCLINE VILLAGE,NV,89451,39.250918167000066,-119.95426902099996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE H,ELY,NV,89301,39.25594862300005,-114.86031995599996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,40.64055810600007,-116.93891369399995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,40.17659339200003,-118.48197895699997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
291306,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,38.91892388300005,-119.72011152799996,Critical Access Hospitals,Proprietary,true,NA,NA,NA,5
291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,89027,36.808788220000054,-114.11473523799998,Critical Access Hospitals,Voluntary non-profit - Private,true,1,75,NA,13
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,40.97165171300003,-117.72833364499996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
291309,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,35.96835304200005,-114.84283907199995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
291311,DESERT VIEW REGIONAL MEDICAL CENTER,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,36.21431105200003,-116.02339327299995,Critical Access Hospitals,Proprietary,true,NA,NA,NA,5
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,89008,37.62220584700003,-114.511854186,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,03301,43.19636682200007,-71.56237359399995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1846,0.000,
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,03756,43.68386003400008,-72.27225972799994,Acute Care Hospitals,Voluntary non-profit - Other,true,13,9326,0.647,
