Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,MARTIN,2528096179,Acute Care Hospitals,Government - Local,true,"310 S MCCASKEY RD P O BOX 1128
WILLIAMSTON, NC 27892
"
34013F,FAYETTEVILLE NC VA MEDICAL CENTER,2300 RAMSEY STREET,FAYETTEVILLE,NC,28301,CUMBERLAND,9104882120,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"2300 RAMSEY STREET
FAYETTEVILLE, NC 28301
(35.090556278000065, -78.87761280299998)"
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NEW HANOVER,9103437000,Acute Care Hospitals,Government - Local,true,"2131 S 17TH ST BOX 9000
WILMINGTON, NC 28402
(34.20650309100006, -77.92428307799997)"
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,CARTERET,2528086000,Acute Care Hospitals,Proprietary,true,"3500 ARENDELL ST
MOREHEAD CITY, NC 28557
(34.72480848400005, -76.75372131899996)"
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,8283263809,Acute Care Hospitals,Voluntary non-profit - Other,true,"810 FAIRGROVE CHURCH RD
HICKORY, NC 28602
(35.71444515200005, -81.26513395499995)"
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,IREDELL,7048730281,Acute Care Hospitals,Proprietary,true,"218 OLD MOCKSBVILLE RD PO BOX 1823
STATESVILLE, NC 28687
(35.776838035000026, -80.91105990599993)"
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,9802122000,Acute Care Hospitals,Government - Hospital District or Authority,true,"433 MCALISTER RD
LINCOLNTON, NC 28092
"
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,2524438000,Acute Care Hospitals,Government - Hospital District or Authority,true,"2460 CURTIS ELLIS DRIVE
ROCKY MOUNT, NC 27804
"
340148,NOVANT HEALTH PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,FORSYTH,3367180600,Acute Care Hospitals,Voluntary non-profit - Other,false,"1950 S HAWTHORNE RD
WINSTON-SALEM, NC 27103
(36.07819776300005, -80.29569952999998)"
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,HALIFAX,2525358005,Acute Care Hospitals,Voluntary non-profit - Private,true,"250 SMITH CHURCH RD
ROANOKE RAPIDS, NC 27870
(36.43432534100003, -77.64850196599997)"
340153,NOVANT HEALTH CHARLOTTE ORTHOPEDIC HOSPITAL,1901 RANDOLPH RD,CHARLOTTE,NC,28207,MECKLENBURG,7043162000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1901 RANDOLPH RD
CHARLOTTE, NC 28207
"
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,DURHAM,9196201078,Acute Care Hospitals,Government - Local,true,"3643 N ROXBORO ROAD
DURHAM, NC 27704
(36.03769595700004, -78.89741920299997)"
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268,CHEROKEE,NC,28719,SWAIN,7044979163,Acute Care Hospitals,Government - Federal,true,"CALLER BOX C268
CHEROKEE, NC 28719
(35.49482110800005, -83.29838841799994)"
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,BRUNSWICK,9107558121,Acute Care Hospitals,Voluntary non-profit - Other,true,"1 MEDICAL CENTER DR PO BOX 139
SUPPLY, NC 28462
"
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,PERSON,3365992121,Acute Care Hospitals,Voluntary non-profit - Private,true,"615 RIDGE RD
ROXBORO, NC 27573
(36.407900555000026, -78.98455666899997)"
340160,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,CHEROKEE,8288378161,Acute Care Hospitals,Voluntary non-profit - Private,true,"3990 EAST US HIGHWAY 64 ALT
MURPHY, NC 28906
(35.075636804000055, -83.96880207499999)"
340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,MECKLENBURG,7045486000,Acute Care Hospitals,Government - Hospital District or Authority,true,"8800 NORTH TYRON STREET
CHARLOTTE, NC 28262
(35.307766369000035, -80.74811114999994)"
340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,MECKLENBURG,7043846500,Acute Care Hospitals,Voluntary non-profit - Other,true,"1500 MATTHEWS TWNSHP PRKWY BOX 3310
MATTHEWS, NC 28106
(35.12182936800008, -80.71394717699997)"
340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,WAKE,9193502550,Acute Care Hospitals,Voluntary non-profit - Private,true,"1900 KILDARE FARM ROAD
CARY, NC 27518
"
34017F,W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER,1601 BRENNER AVENUE,SALISBURY,NC,28144,ROWAN,7046389000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1601 BRENNER AVENUE
SALISBURY, NC 28144
(35.68270238000008, -80.48659114499998)"
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,7043164000,Acute Care Hospitals,Voluntary non-profit - Private,true,"10030 GILEAD ROAD
HUNTERSVILLE, NC 28078
(35.40725402100003, -80.86238020399998)"
340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,HAYWOOD,8284567311,Acute Care Hospitals,Government - Hospital District or Authority,true,"262 LEROY GEORGE DRIVE
CLYDE, NC 28721
(35.52589473000006, -82.94340235699997)"
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,BEAUFORT,2529754100,Acute Care Hospitals,Voluntary non-profit - Private,true,"628 E 12TH ST
WASHINGTON, NC 27889
"
340187,DAVIE MEDICAL CENTER,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,DAVIE,3367518100,Acute Care Hospitals,Voluntary non-profit - Private,true,"223 HOSPITAL STREET
MOCKSVILLE, NC 27028
"
34036F,ASHEVILLE-OTEEN VA MEDICAL CENTER,1100 TUNNEL ROAD,ASHEVILLE,NC,28805,BUNCOMBE,8282987911,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1100 TUNNEL ROAD
ASHEVILLE, NC 28805
(35.587287684000046, -82.48584733799999)"
341302,OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD,SCOTLAND NECK,NC,27874,HALIFAX,2528264144,Critical Access Hospitals,Government - Hospital District or Authority,true,"921 JUNIOR HIGH ROAD
SCOTLAND NECK, NC 27874
(36.13459709800003, -77.43191841199996)"
341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,9105721301,Critical Access Hospitals,Voluntary non-profit - Private,true,"520 ALLEN STREET
TROY, NC 27371
(35.36383373800004, -79.89144680599998)"
341304,VIDANT BERTIE  HOSPITAL,1403 SOUTH KINGS STREET,WINDSOR,NC,27983,BERTIE,2527946600,Critical Access Hospitals,Voluntary non-profit - Private,true,"1403 SOUTH KINGS STREET
WINDSOR, NC 27983
"
341305,MEDWEST SWAIN,45 PLATEAU STREET,BRYSON CITY,NC,28713,SWAIN,8284882155,Critical Access Hospitals,Voluntary non-profit - Private,true,"45 PLATEAU STREET
BRYSON CITY, NC 28713
(35.435045727000045, -83.44470743199997)"
341307,PENDER MEMORIAL HOSPITAL,507 E FREMONT ST,BURGAW,NC,28425,PENDER,9102595451,Critical Access Hospitals,Government - Local,true,"507 E FREMONT ST
BURGAW, NC 28425
(34.551373657000056, -77.92000439199995)"
341308,YADKIN VALLEY COMMUNITY HOSPITAL,624 WEST MAIN ST,YADKINVILLE,NC,27055,YADKIN,3366792041,Critical Access Hospitals,Proprietary,true,"624 WEST MAIN ST
YADKINVILLE, NC 27055
(36.134492126000055, -80.67134842999997)"
341311,CHATHAM HOSPITAL INC,475 PROGRESS BLVD,SILER CITY,NC,27344,CHATHAM,9196632113,Critical Access Hospitals,Voluntary non-profit - Private,true,"475 PROGRESS BLVD
SILER CITY, NC 27344
(35.72816992400004, -79.42333591999994)"
341314,WASHINGTON COUNTY HOSP INC,958 US HWY 64 EAST,PLYMOUTH,NC,27962,WASHINGTON,2527934135,Critical Access Hospitals,Proprietary,true,"958 US HWY 64 EAST
PLYMOUTH, NC 27962
(35.86389397100004, -76.72978616599994)"
341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,501 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,BLADEN,9108625100,Critical Access Hospitals,Voluntary non-profit - Private,true,"501 SOUTH POPLAR STREET
ELIZABETHTOWN, NC 28337
"
341316,HIGHLANDS CASHIERS HOSPITAL INC,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,8285261200,Critical Access Hospitals,Voluntary non-profit - Private,true,"190 HOSPITAL DRIVE
HIGHLANDS, NC 28741
"
341317,PIONEER COMMUNITY HOSPITAL OF STOKES,1570 NC 8 & 89 HWY NORTH,DANBURY,NC,27016,STOKES,3365932831,Critical Access Hospitals,Proprietary,true,"1570 NC 8 &amp; 89 HWY NORTH
DANBURY, NC 27016
(36.45057893300003, -80.21912646999994)"
341318,VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD,EDENTON,NC,27932,CHOWAN,2524828451,Critical Access Hospitals,Government - Local,true,"211 VIRGINIA RD
EDENTON, NC 27932
(36.070996001000026, -76.60927460899995)"
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",90 HOSPITAL DRIVE PO BOX 1116,BREVARD,NC,28712,TRANSYLVANIA,8288835302,Critical Access Hospitals,Voluntary non-profit - Private,true,"90 HOSPITAL DRIVE PO BOX 1116
BREVARD, NC 28712
(35.25628727000003, -82.71521143499996)"
341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,617 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,3363725511,Critical Access Hospitals,Voluntary non-profit - Private,true,"617 DOCTORS STREET
SPARTA, NC 28675
"
341322,ST LUKES HOSPITAL,101 HOSPITAL DRIVE,COLUMBUS,NC,28722,POLK,8288943311,Critical Access Hospitals,Voluntary non-profit - Private,true,"101 HOSPITAL DRIVE
COLUMBUS, NC 28722
(35.24044279200007, -82.21258024799994)"
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,8287377000,Critical Access Hospitals,Voluntary non-profit - Private,true,"434 HOSPITAL DRIVE
LINVILLE, NC 28646
(36.10634587200008, -81.85585962699997)"
341324,"THE OUTER BANKS HOSPITAL, INC",4800 SOUTH CROATAN HIGHWAY,NAGS HEAD,NC,27959,DARE,2524494500,Critical Access Hospitals,Voluntary non-profit - Private,true,"4800 SOUTH CROATAN HIGHWAY
NAGS HEAD, NC 27959
(35.94081465900007, -75.61694794599998)"
341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVE,JEFFERSON,NC,28640,ASHE,3362467101,Critical Access Hospitals,Voluntary non-profit - Private,true,"200 HOSPITAL AVE
JEFFERSON, NC 28640
(36.42303795000004, -81.45966612099994)"
341326,ANGEL MEDICAL CENTER,120 RIVERVIEW ST PO BOX 1209,FRANKLIN,NC,28734,MACON,8285248411,Critical Access Hospitals,Voluntary non-profit - Private,true,"120 RIVERVIEW ST PO BOX 1209
FRANKLIN, NC 28734
(35.184625109000024, -83.37773305099995)"
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,SOUTHPORT,NC,28461,BRUNSWICK,9104573800,Critical Access Hospitals,Voluntary non-profit - Other,true,"924 HOWE ST
SOUTHPORT, NC 28461
(33.92904929500003, -78.02217952499996)"
350002,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,7015307000,Acute Care Hospitals,Voluntary non-profit - Church,true,"900 E BROADWAY
BISMARCK, ND 58501
(46.80642259600006, -100.77841564099998)"
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,7018575000,Acute Care Hospitals,Voluntary non-profit - Private,true,"407 3RD ST SE
MINOT, ND 58701
(48.23238914500007, -101.28843976699994)"
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,CASS,7012342000,Acute Care Hospitals,Voluntary non-profit - Private,true,"801 BROADWAY NORTH
FARGO, ND 58122
(46.884758635000026, -96.78768811299994)"
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,7013236000,Acute Care Hospitals,Voluntary non-profit - Private,true,"300 N 7TH ST
BISMARCK, ND 58506
(46.80755854900008, -100.78160428599995)"
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,7017805000,Acute Care Hospitals,Government - Local,true,"1200 S COLUMBIA RD
GRAND FORKS, ND 58201
(47.90915911600007, -97.06649187199997)"
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,7012323241,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"2101 ELM STREET
FARGO, ND 58102
(46.90686982500006, -96.77680015799996)"
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,7014776111,Acute Care Hospitals,Government - Federal,true,"PO BOX 160
BELCOURT, ND 58316
(48.831376645000034, -99.80966567299998)"
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD,FORT YATES,ND,58538,SIOUX,7018543831,Acute Care Hospitals,Government - Federal,true,"10 NORTH RIVER ROAD
FORT YATES, ND 58538
(46.08694779000007, -100.62786527899999)"
350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,CASS,7013648000,Acute Care Hospitals,Voluntary non-profit - Private,true,"3000 32ND AVE SOUTH
FARGO, ND 58104
(46.83249332400004, -96.82821107399997)"
351300,TIOGA MEDICAL CENTER,810 N WELO ST,TIOGA,ND,58852,WILLIAMS,7016643305,Critical Access Hospitals,Voluntary non-profit - Private,true,"810 N WELO ST
TIOGA, ND 58852
(48.40186753000006, -102.93473292899995)"
351301,MOUNTRAIL COUNTY MEDICAL CENTER,615 6TH ST SE,STANLEY,ND,58784,MOUNTRAIL,7016282424,Critical Access Hospitals,Voluntary non-profit - Other,true,"615 6TH ST SE
STANLEY, ND 58784
(48.31232591200006, -102.38078594299998)"
351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS,516 NORTH MAIN ST,WATFORD CITY,ND,58854,MCKENZIE,7018423000,Critical Access Hospitals,Voluntary non-profit - Private,true,"516 NORTH MAIN ST
WATFORD CITY, ND 58854
(47.80675506500006, -103.28303906999997)"
351303,GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,GARRISON,ND,58540,MCLEAN,7014632275,Critical Access Hospitals,Voluntary non-profit - Church,true,"407 3RD AVE SE
GARRISON, ND 58540
(47.64837318700006, -101.41089252499995)"
351304,COMMUNITY MEMORIAL HOSPITAL,220 5TH AVE W,TURTLE LAKE,ND,58575,MCLEAN,7014482331,Critical Access Hospitals,Voluntary non-profit - Church,true,"220 5TH AVE W
TURTLE LAKE, ND 58575
(47.51794836600004, -100.89418473299997)"
351305,KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,7013854296,Critical Access Hospitals,Voluntary non-profit - Private,true,"PO BOX 697
KENMARE, ND 58746
(48.69659891900005, -102.08240769999998)"
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,58425,GRIGGS,7017972221,Critical Access Hospitals,Voluntary non-profit - Private,true,"1200 ROBERTS AVE NE
COOPERSTOWN, ND 58425
"
351307,ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET,BOTTINEAU,ND,58318,BOTTINEAU,7012289300,Critical Access Hospitals,Voluntary non-profit - Church,true,"316 OHMER STREET
BOTTINEAU, ND 58318
(48.82919442700006, -100.44911845699994)"
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,58254,NELSON,7013224328,Critical Access Hospitals,Voluntary non-profit - Private,true,"200 N MAIN ST
MCVILLE, ND 58254
(47.765829085000064, -98.17734108999997)"
351309,SANFORD MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,58257,TRAILL,7017863800,Critical Access Hospitals,Voluntary non-profit - Private,true,"42 6TH AVENUE SE
MAYVILLE, ND 58257
"
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,58545,MERCER,7017482225,Critical Access Hospitals,Voluntary non-profit - Private,true,"510 8TH AVENUE NE
HAZEN, ND 58545
(47.29828656800004, -101.61147910399995)"
351311,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,58054,RANSOM,7016835241,Critical Access Hospitals,Voluntary non-profit - Private,true,"905 MAIN ST
LISBON, ND 58054
(46.437458313000036, -97.68138755099994)"
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,58267,GRAND FORKS,7015876060,Critical Access Hospitals,Voluntary non-profit - Church,true,"PO BOX 190
NORTHWOOD, ND 58267
(47.74430840900004, -97.59079736999996)"
351313,SOUTHWEST HEALTHCARE SERVICES,14 6TH AVE SW,BOWMAN,ND,58623,BOWMAN,7015235265,Critical Access Hospitals,Voluntary non-profit - Private,true,"14 6TH AVE SW
BOWMAN, ND 58623
"
351314,JACOBSON MEMORIAL HOSPITAL  CARE CENTER,601 EAST ST N,ELGIN,ND,58533,GRANT,7015842792,Critical Access Hospitals,Voluntary non-profit - Private,true,"601 EAST ST N
ELGIN, ND 58533
(46.40710696100007, -101.84204895199997)"
351315,OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,DICKEY,7017423291,Critical Access Hospitals,Voluntary non-profit - Private,true,"1200 N 7TH ST
OAKES, ND 58474
(46.150876862000075, -98.09037062199997)"
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,58367,ROLETTE,7014773161,Critical Access Hospitals,Voluntary non-profit - Private,true,"213 SECOND AVE NE
ROLLA, ND 58367
(48.86184992700004, -99.61500770899994)"
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,58421,FOSTER,7016523141,Critical Access Hospitals,Voluntary non-profit - Private,true,"PO BOX 461
CARRINGTON, ND 58421
"
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,58220,PEMBINA,7012658461,Critical Access Hospitals,Voluntary non-profit - Private,true,"BOX 380
CAVALIER, ND 58220
(48.783485994000046, -97.66594858499997)"
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,7013521620,Critical Access Hospitals,Voluntary non-profit - Other,true,"164 W 13TH STREET
GRAFTON, ND 58237
(48.41142920200008, -97.41366260899997)"
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,7014522326,Critical Access Hospitals,Voluntary non-profit - Private,true,"1007 4TH AVE S
WISHEK, ND 58495
"
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,58413,MCINTOSH,7012883433,Critical Access Hospitals,Voluntary non-profit - Private,true,"612 CENTER AVENUE N
ASHLEY, ND 58413
(46.04009906200008, -99.37174857699995)"
351323,CAVALIER COUNTY MEMORIAL HOSPITAL,909 2ND ST,LANGDON,ND,58249,CAVALIER,7012566100,Critical Access Hospitals,Voluntary non-profit - Other,true,"909 2ND ST
LANGDON, ND 58249
(48.76204930800003, -98.36664946899998)"
351324,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,BARNES,7018456400,Critical Access Hospitals,Voluntary non-profit - Church,true,"570 CHAUTAUQUA BLVD
VALLEY CITY, ND 58072
"
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,58730,DIVIDE,7019656384,Critical Access Hospitals,Voluntary non-profit - Private,true,"702 1ST ST SW
CROSBY, ND 58730
(48.906781841000054, -103.29822679499995)"
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,58270,WALSH,7012847500,Critical Access Hospitals,Voluntary non-profit - Private,true,"115 VIVIAN ST
PARK RIVER, ND 58270
(48.39919986400008, -97.74489595399996)"
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,WELLS,7013244651,Critical Access Hospitals,Voluntary non-profit - Private,true,"325 E BREWSTER ST
HARVEY, ND 58341
(47.76765063400006, -99.93315944599999)"
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,58552,EMMONS,7012544511,Critical Access Hospitals,Government - Local,true,"518 NORTH BROADWAY
LINTON, ND 58552
(46.27109736400007, -100.23288355399995)"
351329,SANFORD HILLSBORO,12 THIRD STREET SOUTH EAST,HILLSBORO,ND,58045,TRAILL,7016363200,Critical Access Hospitals,Voluntary non-profit - Private,true,"12 THIRD STREET SOUTH EAST
HILLSBORO, ND 58045
"
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12,HETTINGER,ND,58639,ADAMS,7015674561,Critical Access Hospitals,Voluntary non-profit - Private,true,"1000 HIGHWAY 12
HETTINGER, ND 58639
(46.00280810600003, -102.47587448699994)"
351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,CANDO,ND,58324,TOWNER,7019684411,Critical Access Hospitals,Voluntary non-profit - Private,true,"HWY 281 N
CANDO, ND 58324
(48.481929610000066, -99.20961631199998)"
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,7017765261,Critical Access Hospitals,Voluntary non-profit - Other,true,"800 S MAIN AVE
RUGBY, ND 58368
(48.36295007900003, -99.99614255299997)"
351333,THE MERCY HOSPITAL OF DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,7016622131,Critical Access Hospitals,Voluntary non-profit - Private,true,"1031 7TH ST NE
DEVILS LAKE, ND 58301
(48.11481030500005, -98.85031145899995)"
351334,MERCY MEDICAL CENTER,1301 15TH AVE W,WILLISTON,ND,58801,WILLIAMS,7017747400,Critical Access Hospitals,Voluntary non-profit - Church,true,"1301 15TH AVE W
WILLISTON, ND 58801
"
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,58401,STUTSMAN,7012521050,Critical Access Hospitals,Voluntary non-profit - Other,true,"2422 20TH ST SW
JAMESTOWN, ND 58401
(46.88801149200003, -98.74971700699996)"
351336,ST JOSEPH'S HOSPITAL & HEALTH CENTER,30 WEST 7TH ST,DICKINSON,ND,58601,STARK,7014564000,Critical Access Hospitals,Voluntary non-profit - Church,true,"30 WEST 7TH ST
DICKINSON, ND 58601
(46.88883765600008, -102.79182978299997)"
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,5136244006,Acute Care Hospitals,Voluntary non-profit - Private,true,"7500 STATE ROAD
CINCINNATI, OH 45255
(39.084347765000075, -84.34836800899996)"
360002,SAMARITAN REGIONAL HEALTH SYSTEM,1025 CENTER ST,ASHLAND,OH,44805,ASHLAND,4192890491,Acute Care Hospitals,Voluntary non-profit - Other,true,"1025 CENTER ST
ASHLAND, OH 44805
(40.85863476000003, -82.31036979699996)"
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,5135841000,Acute Care Hospitals,Voluntary non-profit - Private,true,"234 GOODMAN STREET
CINCINNATI, OH 45219
"
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,6145665000,Acute Care Hospitals,Voluntary non-profit - Private,true,"3535 OLENTANGY RIVER RD
COLUMBUS, OH 43214
(40.03019714000004, -83.03363174199995)"
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,7403565000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1805 27TH STREET
PORTSMOUTH, OH 45662
"
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,4199984731,Acute Care Hospitals,Voluntary non-profit - Other,true,"1001 BELLEFONTAINE AVENUE
LIMA, OH 45804
(40.73590209400004, -84.08812602199998)"
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,3303433311,Acute Care Hospitals,Voluntary non-profit - Other,true,"659 BOULEVARD
DOVER, OH 44622
(40.53423669700004, -81.47927799999997)"
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,7403838400,Acute Care Hospitals,Voluntary non-profit - Private,true,"1000 MCKINLEY PARK DRIVE
MARION, OH 43302
(40.57215099900003, -83.12878717399997)"
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,6148984000,Acute Care Hospitals,Voluntary non-profit - Church,true,"500 SOUTH CLEVELAND AVENUE
WESTERVILLE, OH 43081
(40.11410745400008, -82.94884454099997)"
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,9374985418,Acute Care Hospitals,Voluntary non-profit - Other,true,"915 WEST MICHIGAN STREET
SIDNEY, OH 45365
(40.28799369400008, -84.16891048599996)"
360014,O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,7405929233,Acute Care Hospitals,Voluntary non-profit - Other,true,"55 HOSPITAL DRIVE
ATHENS, OH 45701
(39.327323670000055, -82.11350244899995)"
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,5136863003,Acute Care Hospitals,Voluntary non-profit - Private,true,"4777 EAST GALBRAITH ROAD
CINCINNATI, OH 45236
(39.206745355000066, -84.38026227899996)"
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,6145669978,Acute Care Hospitals,Voluntary non-profit - Church,true,"111 SOUTH GRANT AVENUE
COLUMBUS, OH 43215
(39.96098418100007, -82.99064471599996)"
360019,SUMMA BARBERTON HOSPITAL,155 5TH STREET N E,BARBERTON,OH,44203,SUMMIT,3306153000,Acute Care Hospitals,Proprietary,true,"155 5TH STREET N E
BARBERTON, OH 44203
(41.01537965500006, -81.58973390199998)"
36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,2167913800,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"10701 EAST BLVD
CLEVELAND, OH 44106
(41.512628964000044, -81.61325813399998)"
